157.55.39.29 - - [03/Feb/2015:19:00:00 -0500] "GET /olyblog/olytrivia-who-guy HTTP/1.1" 404 223 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 297 468
50.76.28.105 - - [04/Feb/2015:11:30:02 -0500] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1572 453
50.76.28.105 - - [04/Feb/2015:11:30:02 -0500] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1602 453
50.76.28.105 - - [04/Feb/2015:11:30:07 -0500] "GET /LMMPUI/LMMP_CLIENT/assets/image/background.jpg HTTP/1.1" 200 69719 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1703 70052
50.76.28.105 - - [04/Feb/2015:11:30:08 -0500] "GET /LMMPUI/LMMP_CLIENT/assets/image/space.jpg HTTP/1.1" 200 25415 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1698 25747
50.76.28.105 - - [04/Feb/2015:11:30:08 -0500] "GET /LMMPUI/LMMP_CLIENT/config/config.xml?1423067411176 HTTP/1.1" 200 11971 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1707 12308
50.76.28.105 - - [04/Feb/2015:11:30:08 -0500] "GET /LMMPUI/LMMP_CLIENT/config/helpLinks.xml HTTP/1.1" 200 796 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1696 1130
50.76.28.105 - - [04/Feb/2015:11:30:08 -0500] "GET /LMMPUI/LMMP_CLIENT/assets/image/NASA_logo.png HTTP/1.1" 200 14512 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1702 14844
50.76.28.105 - - [04/Feb/2015:11:30:08 -0500] "GET /LMMPUI/LMMP_CLIENT/homepage/features.xml?v=1423067411396 HTTP/1.1" 200 1611 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1713 1947
50.76.28.105 - - [04/Feb/2015:11:30:08 -0500] "GET /LMMPUI/LMMP_CLIENT/config/ldap.xml HTTP/1.1" 200 492 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1691 825
127.0.0.1 - - [04/Feb/2015:11:30:08 -0500] "POST /opensso/sessionservice HTTP/1.1" 200 413 "-" "Java/1.5.0_21" 712 591
127.0.0.1 - - [04/Feb/2015:11:30:08 -0500] "POST /opensso/authservice HTTP/1.1" 200 838 "-" "Java/1.5.0_21" 693 1155
127.0.0.1 - - [04/Feb/2015:11:30:08 -0500] "POST /opensso/authservice HTTP/1.1" 200 1843 "-" "Java/1.5.0_21" 1038 2020
127.0.0.1 - - [04/Feb/2015:11:30:08 -0500] "POST /opensso/sessionservice HTTP/1.1" 200 2014 "-" "Java/1.5.0_21" 712 2191
127.0.0.1 - - [04/Feb/2015:11:30:08 -0500] "POST /opensso/sessionservice HTTP/1.1" 200 271 "-" "Java/1.5.0_21" 778 448
127.0.0.1 - - [04/Feb/2015:11:30:08 -0500] "GET /openssorest/token/localldap HTTP/1.1" 200 62 "-" "Java/1.5.0_21" 277 239
50.76.28.105 - - [04/Feb/2015:11:30:08 -0500] "GET /LMMPUI/rest/proxy/proxyService?cs=bG1tcGd1ZXN0fGd1ZXN0bG1tcHxodHRwOi8vcHViLmxtbXAubmFzYS5nb3Yvb3BlbnNzb3Jlc3QvdG9rZW4vbG9jYWxsZGFw HTTP/1.1" 200 63 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1787 238
50.76.28.105 - - [04/Feb/2015:11:30:08 -0500] "POST /openssorest/token/localldap HTTP/1.1" 200 62 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf/[[DYNAMIC]]/21" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1831 238
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /opensso/identity/attributes?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 981 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1863 1139
127.0.0.1 - - [04/Feb/2015:11:30:09 -0500] "POST /opensso/sessionservice HTTP/1.1" 200 2013 "-" "Java/1.5.0_21" 816 2191
127.0.0.1 - - [04/Feb/2015:11:30:09 -0500] "POST /opensso/sessionservice HTTP/1.1" 200 270 "-" "Java/1.5.0_21" 882 447
127.0.0.1 - - [04/Feb/2015:11:30:09 -0500] "POST /opensso/policyservice HTTP/1.1" 200 9460 "-" "Java/1.5.0_21" 1114 9645
127.0.0.1 - - [04/Feb/2015:11:30:09 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 766
127.0.0.1 - - [04/Feb/2015:11:30:09 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1362 1551
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /LMMP/rest/dbxml/resources?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 2827 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1861 3079
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /LMMPUI/LMMP_CLIENT/config/basemap.xml?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 232 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1873 565
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /LMMPUI/LMMP_CLIENT/config/spBasemap.xml?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 178 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1875 511
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /LMMPUI/LMMP_CLIENT/config/npBasemap.xml?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 178 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1875 511
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
127.0.0.1 - - [04/Feb/2015:11:30:09 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 766
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
127.0.0.1 - - [04/Feb/2015:11:30:09 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1362 1551
127.0.0.1 - - [04/Feb/2015:11:30:09 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 766
127.0.0.1 - - [04/Feb/2015:11:30:09 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1362 1551
127.0.0.1 - - [04/Feb/2015:11:30:09 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 767
127.0.0.1 - - [04/Feb/2015:11:30:09 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1362 1551
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /LMMP/rest/dbxml/layers?proj=IAU2000:30118&visOnly=true&iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23&sort=Mission%2Ctitle HTTP/1.1" 200 44040 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1964 44328
50.76.28.105 - - [04/Feb/2015:11:30:10 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /LMMP/rest/dbxml/layers?proj=IAU2000:30120&visOnly=true&iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23&sort=Mission%2Ctitle HTTP/1.1" 200 55891 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1964 56188
127.0.0.1 - - [04/Feb/2015:11:30:10 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 766
127.0.0.1 - - [04/Feb/2015:11:30:10 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1362 1551
50.76.28.105 - - [04/Feb/2015:11:30:10 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
127.0.0.1 - - [04/Feb/2015:11:30:10 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 766
127.0.0.1 - - [04/Feb/2015:11:30:11 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1362 1551
50.76.28.105 - - [04/Feb/2015:11:30:10 -0500] "GET /LMMP/rest/dbxml/layers/int?proj=IAU2000:30118&iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23&sort=Mission%2Ctitle HTTP/1.1" 200 8134 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1955 8383
50.76.28.105 - - [04/Feb/2015:11:30:10 -0500] "GET /LMMP/rest/dbxml/layers/int?proj=IAU2000:30120&iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23&sort=Mission%2Ctitle HTTP/1.1" 200 10 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1955 256
127.0.0.1 - - [04/Feb/2015:11:30:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 182
127.0.0.1 - - [04/Feb/2015:11:30:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 182
50.76.28.105 - - [04/Feb/2015:11:30:09 -0500] "GET /LMMP/rest/dbxml/layers?proj=IAU2000:30100&visOnly=true&iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23&sort=Mission%2Ctitle HTTP/1.1" 200 831579 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1964 832636
50.76.28.105 - - [04/Feb/2015:11:30:14 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
127.0.0.1 - - [04/Feb/2015:11:30:15 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 767
127.0.0.1 - - [04/Feb/2015:11:30:15 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1362 1551
50.76.28.105 - - [04/Feb/2015:11:30:15 -0500] "GET /LMMP/rest/dbxml/layers/int?proj=IAU2000:30100&iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23&sort=Mission%2Ctitle HTTP/1.1" 200 349346 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1955 349931
50.76.28.105 - - [04/Feb/2015:11:30:17 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
66.249.67.153 - - [04/Feb/2015:11:30:18 -0500] "GET /redmine/issues/gantt?month=12&months=6&year=2496&zoom=2 HTTP/1.1" 200 30894 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 777 35773
50.76.28.105 - - [04/Feb/2015:11:30:18 -0500] "GET /LMMPUI/LMMP_CLIENT/sampleData/emptyLayer.xml?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 19 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1880 350
66.249.67.111 - - [04/Feb/2015:11:30:18 -0500] "GET /redmine/projects/lmmpwiki/wiki/Lunar_Mapper HTTP/1.1" 200 8486 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 384 8966
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /LMMPUI/LMMP_CLIENT/sampleData/nomenclature.xml HTTP/1.1" 200 1725 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1789 2060
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /LMMPUI/LMMP_CLIENT/config/nomenclatureType.xml HTTP/1.1" 200 691 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1789 1025
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /LMMPUI/LMMP_CLIENT/sampleData/graticule.xml HTTP/1.1" 200 1234 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1786 1570
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /LMMPUI/LMMP_CLIENT/config/searchResultFields.xml HTTP/1.1" 200 1711 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1791 2047
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 171
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /LMMP/rest/auxmd/types?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 119 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1910 294
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /LMMP/rest/auxmd/acl?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 1468 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1908 1644
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1865 170
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /LMMP/rest/auxmd/create?mdType=point&iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 319 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1924 495
50.76.28.105 - - [04/Feb/2015:11:30:19 -0500] "GET /LMMP/rest/auxmd/create?mdType=layer&iPlanetDirectoryPro=AQIC5wM2LY4SfcxRg5MyvqTKVhpgTkv%2B09RR7oWwtuEJbvw%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 173 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP_WB.swf" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:35.0) Gecko/20100101 Firefox/35.0" 1924 348
